logID,title,visibility,region,revision,segments,startTime,endTime,report_start_at,report_end_at,report_link,zone_id,page,current_page,last_page,has_more_pages,per_page,total
TgCJjVn9zB83dDQ1,SSC / TK,public,Europe,48,48,1786045092902,1786052314711,2026-08-06T19:38:12Z,2026-08-06T21:38:34Z,https://classic.warcraftlogs.com/reports/TgCJjVn9zB83dDQ1,1056,21,21,-1,TRUE,100,-1
nAJMyHBvL9wPdWTz,SSC / Hydross,public,Europe,2,1,1786038227979,1786039643693,2026-08-06T17:43:47Z,2026-08-06T18:07:23Z,https://classic.warcraftlogs.com/reports/nAJMyHBvL9wPdWTz,1056,21,21,-1,TRUE,100,-1
KJkNrRt73xzA24Vq,SSC / TK,public,Europe,2,64,1786039330849,1786052280476,2026-08-06T18:02:10Z,2026-08-06T21:38:00Z,https://classic.warcraftlogs.com/reports/KJkNrRt73xzA24Vq,1056,21,21,-1,TRUE,100,-1
NPYxwkJ2HTKGFXz8,SSC / TK,public,Europe,1,25,1786045903972,1786052242221,2026-08-06T19:51:43Z,2026-08-06T21:37:22Z,https://classic.warcraftlogs.com/reports/NPYxwkJ2HTKGFXz8,1056,21,21,-1,TRUE,100,-1
pjVrmbMd9RkJwY3t,Group 1 SSC + TK,public,Europe,1,63,1786040288354,1786049061689,2026-08-06T18:18:08Z,2026-08-06T20:44:21Z,https://classic.warcraftlogs.com/reports/pjVrmbMd9RkJwY3t,1056,21,21,-1,TRUE,100,-1
cMbjkTBJAh1vPRWF,SSC / TK,public,Europe,87,87,1786039050743,1786052264764,2026-08-06T17:57:30Z,2026-08-06T21:37:44Z,https://classic.warcraftlogs.com/reports/cMbjkTBJAh1vPRWF,1056,21,21,-1,TRUE,100,-1
cVxwZfbtKn1LHaB3,SSC / TK,public,Europe,82,86,1786039388482,1786052264197,2026-08-06T18:03:08Z,2026-08-06T21:37:44Z,https://classic.warcraftlogs.com/reports/cVxwZfbtKn1LHaB3,1056,21,21,-1,TRUE,100,-1
mWVt7x1RCNKbGwZy,SSC / TK,public,Europe,1,57,1786040114275,1786052133093,2026-08-06T18:15:14Z,2026-08-06T21:35:33Z,https://classic.warcraftlogs.com/reports/mWVt7x1RCNKbGwZy,1056,21,21,-1,TRUE,100,-1
XN1nxYfw6Cq27tzH,SSC ,public,Europe,82,84,1786039678755,1786052237436,2026-08-06T18:07:58Z,2026-08-06T21:37:17Z,https://classic.warcraftlogs.com/reports/XN1nxYfw6Cq27tzH,1056,21,21,-1,TRUE,100,-1
xwFY7G4zDZtJN2Hf,SSC + TK ,public,Europe,81,83,1786039424491,1786052238572,2026-08-06T18:03:44Z,2026-08-06T21:37:18Z,https://classic.warcraftlogs.com/reports/xwFY7G4zDZtJN2Hf,1056,21,21,-1,TRUE,100,-1
8Gcj27KWB9rR1xZD,SSC / TK,public,Europe,1,8,1786039296984,1786050602505,2026-08-06T18:01:36Z,2026-08-06T21:10:02Z,https://classic.warcraftlogs.com/reports/8Gcj27KWB9rR1xZD,1056,21,21,-1,TRUE,100,-1
9dt6NFnTj3fJKcam,SSCTK,public,Europe,103,103,1786036926258,1786052205566,2026-08-06T17:22:06Z,2026-08-06T21:36:45Z,https://classic.warcraftlogs.com/reports/9dt6NFnTj3fJKcam,1056,21,21,-1,TRUE,100,-1
m8wzn9FR3QPxhpr2,TK 06th August 26,public,Europe,1,29,1786040579703,1786051689719,2026-08-06T18:22:59Z,2026-08-06T21:28:09Z,https://classic.warcraftlogs.com/reports/m8wzn9FR3QPxhpr2,1056,21,21,-1,TRUE,100,-1
tFXy6h8TrNg4PZQz,ssc,public,Europe,44,44,1786041776795,1786052187655,2026-08-06T18:42:56Z,2026-08-06T21:36:27Z,https://classic.warcraftlogs.com/reports/tFXy6h8TrNg4PZQz,1056,21,21,-1,TRUE,100,-1
1MCTJRYQycqDgWzj,ssc,public,Europe,28,43,1786041667424,1786052162882,2026-08-06T18:41:07Z,2026-08-06T21:36:02Z,https://classic.warcraftlogs.com/reports/1MCTJRYQycqDgWzj,1056,21,21,-1,TRUE,100,-1
NHpnmF86Tqj4a19d,SSC and TK,public,Europe,72,74,1786042507426,1786052157706,2026-08-06T18:55:07Z,2026-08-06T21:35:57Z,https://classic.warcraftlogs.com/reports/NHpnmF86Tqj4a19d,1056,21,21,-1,TRUE,100,-1
ghjDZnaxW2XcPAy6,SSC / TK,public,Europe,64,65,1786040114275,1786052108749,2026-08-06T18:15:14Z,2026-08-06T21:35:08Z,https://classic.warcraftlogs.com/reports/ghjDZnaxW2XcPAy6,1056,21,21,-1,TRUE,100,-1
XNcd7y1YqpjztPWg,SSC + TK,public,Europe,80,80,1786037274574,1786052109420,2026-08-06T17:27:54Z,2026-08-06T21:35:09Z,https://classic.warcraftlogs.com/reports/XNcd7y1YqpjztPWg,1056,21,21,-1,TRUE,100,-1
yxQdtpmr4wbHg7nh,SSC / TK,public,Europe,47,72,1786042756331,1786052075270,2026-08-06T18:59:16Z,2026-08-06T21:34:35Z,https://classic.warcraftlogs.com/reports/yxQdtpmr4wbHg7nh,1056,21,21,-1,TRUE,100,-1
vndARDm92b6NBzjc,swag elf sry for spam i swear it works ,public,Europe,40,69,1786039230029,1786052074906,2026-08-06T18:00:30Z,2026-08-06T21:34:34Z,https://classic.warcraftlogs.com/reports/vndARDm92b6NBzjc,1056,21,21,-1,TRUE,100,-1
nTazPcDxRH642MKN,SSC / TK,public,Europe,1,31,1786045860506,1786051892008,2026-08-06T19:51:00Z,2026-08-06T21:31:32Z,https://classic.warcraftlogs.com/reports/nTazPcDxRH642MKN,1056,21,21,-1,TRUE,100,-1
49r2RtNyFbq6KDYM,SSC / TK,public,Europe,47,73,1786037268140,1786052021888,2026-08-06T17:27:48Z,2026-08-06T21:33:41Z,https://classic.warcraftlogs.com/reports/49r2RtNyFbq6KDYM,1056,21,21,-1,TRUE,100,-1
HwMPZhqzyLWN1GRk,TK,public,Europe,2,37,1786040831279,1786051526941,2026-08-06T18:27:11Z,2026-08-06T21:25:26Z,https://classic.warcraftlogs.com/reports/HwMPZhqzyLWN1GRk,1056,21,21,-1,TRUE,100,-1
afqgQ9ANrZyHwtx7,SSC+TK 08/07/26,public,Europe,1,69,1786039058558,1786051290078,2026-08-06T17:57:38Z,2026-08-06T21:21:30Z,https://classic.warcraftlogs.com/reports/afqgQ9ANrZyHwtx7,1056,21,21,-1,TRUE,100,-1
dVDMcxNAq74BGrtn,SSC / TK,public,Europe,65,79,1786040364145,1786051976177,2026-08-06T18:19:24Z,2026-08-06T21:32:56Z,https://classic.warcraftlogs.com/reports/dVDMcxNAq74BGrtn,1056,21,21,-1,TRUE,100,-1
6w7hJY3djL42pFTn,SSC / TK,public,Europe,71,71,1786040999643,1786051976900,2026-08-06T18:29:59Z,2026-08-06T21:32:56Z,https://classic.warcraftlogs.com/reports/6w7hJY3djL42pFTn,1056,21,21,-1,TRUE,100,-1
WyJDfArh46pqNVgv,Clams1shot,public,Europe,83,83,1786038938697,1786051975622,2026-08-06T17:55:38Z,2026-08-06T21:32:55Z,https://classic.warcraftlogs.com/reports/WyJDfArh46pqNVgv,1056,21,21,-1,TRUE,100,-1
96pJhjtHarwVPxbz,ssc and TK 06-08,public,Europe,68,70,1786040979569,1786051979256,2026-08-06T18:29:39Z,2026-08-06T21:32:59Z,https://classic.warcraftlogs.com/reports/96pJhjtHarwVPxbz,1056,21,21,-1,TRUE,100,-1
a3BQnXr7KGPzLZcw,SSC + TK,public,Europe,72,73,1786039615456,1786051949180,2026-08-06T18:06:55Z,2026-08-06T21:32:29Z,https://classic.warcraftlogs.com/reports/a3BQnXr7KGPzLZcw,1056,21,21,-1,TRUE,100,-1
hAz9fP7VpNbgTQdB,SSC/TK Pug,public,Europe,77,78,1786038515366,1786051948990,2026-08-06T17:48:35Z,2026-08-06T21:32:28Z,https://classic.warcraftlogs.com/reports/hAz9fP7VpNbgTQdB,1056,21,21,-1,TRUE,100,-1
yaD4AcZYKrzqGRxM,SSC / TK,public,Europe,1,25,1786047608046,1786051894279,2026-08-06T20:20:08Z,2026-08-06T21:31:34Z,https://classic.warcraftlogs.com/reports/yaD4AcZYKrzqGRxM,1056,21,21,-1,TRUE,100,-1
GZ7BwDQnJ2YmXMdx,SSC / TK,public,Europe,23,29,1786047494648,1786051950926,2026-08-06T20:18:14Z,2026-08-06T21:32:30Z,https://classic.warcraftlogs.com/reports/GZ7BwDQnJ2YmXMdx,1056,21,21,-1,TRUE,100,-1
3myPkhNAn9cKQWdJ,SSC / TK,public,Europe,62,74,1786038628473,1786051949626,2026-08-06T17:50:28Z,2026-08-06T21:32:29Z,https://classic.warcraftlogs.com/reports/3myPkhNAn9cKQWdJ,1056,21,21,-1,TRUE,100,-1
qgNZ1HW6Ak29LVdC,SSC / TK,public,Europe,87,87,1786039453477,1786051940420,2026-08-06T18:04:13Z,2026-08-06T21:32:20Z,https://classic.warcraftlogs.com/reports/qgNZ1HW6Ak29LVdC,1056,21,21,-1,TRUE,100,-1
vLhDFQRgja6tMTXw,SSC / TK,public,Europe,63,74,1786038964453,1786051929022,2026-08-06T17:56:04Z,2026-08-06T21:32:09Z,https://classic.warcraftlogs.com/reports/vLhDFQRgja6tMTXw,1056,21,21,-1,TRUE,100,-1
tkd3N1vGxCaJ9zhA,SSC,public,Europe,76,77,1786039210551,1786051929506,2026-08-06T18:00:10Z,2026-08-06T21:32:09Z,https://classic.warcraftlogs.com/reports/tkd3N1vGxCaJ9zhA,1056,21,21,-1,TRUE,100,-1
4DhJRc9KZLnxpPQw,SSC / TK,public,Europe,1,29,1786042059112,1786051767215,2026-08-06T18:47:39Z,2026-08-06T21:29:27Z,https://classic.warcraftlogs.com/reports/4DhJRc9KZLnxpPQw,1056,21,21,-1,TRUE,100,-1
JBZ76z1YX4tnKfDQ,SSC / TK,public,Europe,2,37,1786038944621,1786049345701,2026-08-06T17:55:44Z,2026-08-06T20:49:05Z,https://classic.warcraftlogs.com/reports/JBZ76z1YX4tnKfDQ,1056,21,21,-1,TRUE,100,-1
M7VfXHPKgnm94aBD,SSC + TK,public,Europe,43,75,1786037588199,1786051890577,2026-08-06T17:33:08Z,2026-08-06T21:31:30Z,https://classic.warcraftlogs.com/reports/M7VfXHPKgnm94aBD,1056,21,21,-1,TRUE,100,-1
b8jKzTrw6WptPZgR,SSC / TK,public,Europe,1,61,1786037326260,1786051162394,2026-08-06T17:28:46Z,2026-08-06T21:19:22Z,https://classic.warcraftlogs.com/reports/b8jKzTrw6WptPZgR,1056,21,21,-1,TRUE,100,-1
cKhZVHmJMPDrfwAQ,SSC - 06/08,public,Europe,1,21,1786046941636,1786051121391,2026-08-06T20:09:01Z,2026-08-06T21:18:41Z,https://classic.warcraftlogs.com/reports/cKhZVHmJMPDrfwAQ,1056,21,21,-1,TRUE,100,-1
zWDPakfp9CV6Ltd4,SSC_06_08,public,Europe,55,55,1786040758954,1786051850088,2026-08-06T18:25:58Z,2026-08-06T21:30:50Z,https://classic.warcraftlogs.com/reports/zWDPakfp9CV6Ltd4,1056,21,21,-1,TRUE,100,-1
wdDkPXMB3GzC641v,SSC - 06.08.26 - No Vashj ;D,public,Europe,1,6,1786046541210,1786051736655,2026-08-06T20:02:21Z,2026-08-06T21:28:56Z,https://classic.warcraftlogs.com/reports/wdDkPXMB3GzC641v,1056,21,21,-1,TRUE,100,-1
vTjgbnPBq9acVCYy,SSC / TK,public,Europe,80,80,1786038526232,1786051848506,2026-08-06T17:48:46Z,2026-08-06T21:30:48Z,https://classic.warcraftlogs.com/reports/vTjgbnPBq9acVCYy,1056,21,21,-1,TRUE,100,-1
h4n9KY1RpJPG7vHN,SSC / TK,public,Europe,18,37,1786040907044,1786051842724,2026-08-06T18:28:27Z,2026-08-06T21:30:42Z,https://classic.warcraftlogs.com/reports/h4n9KY1RpJPG7vHN,1056,21,21,-1,TRUE,100,-1
Pb2fMKzTrV4Y1Xmy,SSC / TK,public,Europe,39,79,1786036703088,1786051835271,2026-08-06T17:18:23Z,2026-08-06T21:30:35Z,https://classic.warcraftlogs.com/reports/Pb2fMKzTrV4Y1Xmy,1056,21,21,-1,TRUE,100,-1
3MYDTkbQB1Ah4F9P,SSC / TK,public,Europe,1,58,1786037897797,1786051654378,2026-08-06T17:38:17Z,2026-08-06T21:27:34Z,https://classic.warcraftlogs.com/reports/3MYDTkbQB1Ah4F9P,1056,21,21,-1,TRUE,100,-1
a3HNMqVT2JgKXyWx,ID1 / 6.8,public,Europe,77,79,1786037009326,1786051810850,2026-08-06T17:23:29Z,2026-08-06T21:30:10Z,https://classic.warcraftlogs.com/reports/a3HNMqVT2JgKXyWx,1056,21,21,-1,TRUE,100,-1
ZAj8pVngWzJT4yM9,SSC / TK,public,United States,9,33,1785689943068,1785696443923,2026-08-02T16:59:03Z,2026-08-02T18:47:23Z,https://classic.warcraftlogs.com/reports/ZAj8pVngWzJT4yM9,1056,21,21,-1,TRUE,100,-1
PDHbcyxrL3YAhfq9,SSC / TK,public,Europe,14,37,1786042973800,1786051478434,2026-08-06T19:02:53Z,2026-08-06T21:24:38Z,https://classic.warcraftlogs.com/reports/PDHbcyxrL3YAhfq9,1056,21,21,-1,TRUE,100,-1
LJ8KjvCc4wQ6rfXD,Taco,public,Europe,70,74,1786038900400,1786051787803,2026-08-06T17:55:00Z,2026-08-06T21:29:47Z,https://classic.warcraftlogs.com/reports/LJ8KjvCc4wQ6rfXD,1056,21,21,-1,TRUE,100,-1
vQJTXAB3yZ2t6qFM,SSC/TK,public,Europe,76,76,1786039664640,1786051788762,2026-08-06T18:07:44Z,2026-08-06T21:29:48Z,https://classic.warcraftlogs.com/reports/vQJTXAB3yZ2t6qFM,1056,21,21,-1,TRUE,100,-1
v2tKfrmxJc8VABZq,KoE RT2 SSC 06-08-26,public,Europe,1,34,1786045635214,1786051600234,2026-08-06T19:47:15Z,2026-08-06T21:26:40Z,https://classic.warcraftlogs.com/reports/v2tKfrmxJc8VABZq,1056,21,21,-1,TRUE,100,-1
HFMzXQr7wjgRTYK4,dee-do-do,public,Europe,29,46,1786042760708,1786051779819,2026-08-06T18:59:20Z,2026-08-06T21:29:39Z,https://classic.warcraftlogs.com/reports/HFMzXQr7wjgRTYK4,1056,21,21,-1,TRUE,100,-1
6kDt9YdJZaXbgANw,SSC / TK,public,Europe,1,57,1786039143118,1786050223534,2026-08-06T17:59:03Z,2026-08-06T21:03:43Z,https://classic.warcraftlogs.com/reports/6kDt9YdJZaXbgANw,1056,21,21,-1,TRUE,100,-1
adpC6Nv421ByfJhW,SSC / TK,public,Europe,1,38,1786036772088,1786046043613,2026-08-06T17:19:32Z,2026-08-06T19:54:03Z,https://classic.warcraftlogs.com/reports/adpC6Nv421ByfJhW,1056,21,21,-1,TRUE,100,-1
gDRPAzkpZJLqw2nf,SSC / TK,public,Europe,75,76,1786041303095,1786051753816,2026-08-06T18:35:03Z,2026-08-06T21:29:13Z,https://classic.warcraftlogs.com/reports/gDRPAzkpZJLqw2nf,1056,21,21,-1,TRUE,100,-1
j97FmGJTnbrRcAVa,SSC/TK 06/08,public,Europe,72,72,1786041152316,1786051754105,2026-08-06T18:32:32Z,2026-08-06T21:29:14Z,https://classic.warcraftlogs.com/reports/j97FmGJTnbrRcAVa,1056,21,21,-1,TRUE,100,-1
Z6LdqCWkJjBAgTYV,SSC / TK,public,Europe,72,73,1786041166797,1786051750272,2026-08-06T18:32:46Z,2026-08-06T21:29:10Z,https://classic.warcraftlogs.com/reports/Z6LdqCWkJjBAgTYV,1056,21,21,-1,TRUE,100,-1
Q1VrLxd4JDzAP6RK,SSC / TK,public,Europe,73,75,1786039243597,1786051738699,2026-08-06T18:00:43Z,2026-08-06T21:28:58Z,https://classic.warcraftlogs.com/reports/Q1VrLxd4JDzAP6RK,1056,21,21,-1,TRUE,100,-1
CDBjfy1QhcxKYLkd,SSC / TK,public,Europe,60,70,1786039556021,1786051738577,2026-08-06T18:05:56Z,2026-08-06T21:28:58Z,https://classic.warcraftlogs.com/reports/CDBjfy1QhcxKYLkd,1056,21,21,-1,TRUE,100,-1
HjNnrCXaq9wY7hV3,SSC / TK,public,Europe,1,5,1786041734866,1786051308338,2026-08-06T18:42:14Z,2026-08-06T21:21:48Z,https://classic.warcraftlogs.com/reports/HjNnrCXaq9wY7hV3,1056,21,21,-1,TRUE,100,-1
6kWtM8fGFm9Zv1hX,SSC / TK,public,Europe,52,73,1786036611394,1786051644387,2026-08-06T17:16:51Z,2026-08-06T21:27:24Z,https://classic.warcraftlogs.com/reports/6kWtM8fGFm9Zv1hX,1056,21,21,-1,TRUE,100,-1
rjKqhwpxJnazQWT1,25-man-06-08-2026,public,Europe,67,67,1786040750709,1786051704884,2026-08-06T18:25:50Z,2026-08-06T21:28:24Z,https://classic.warcraftlogs.com/reports/rjKqhwpxJnazQWT1,1056,21,21,-1,TRUE,100,-1
vY2dJKkWRn4GTj81,SSC + TK 06.08.2026,public,Europe,1,64,1786038884192,1786051446227,2026-08-06T17:54:44Z,2026-08-06T21:24:06Z,https://classic.warcraftlogs.com/reports/vY2dJKkWRn4GTj81,1056,21,21,-1,TRUE,100,-1
1CnLfZrYam3bGqJH,We ball 06/08,public,Europe,87,87,1786038329789,1786051678239,2026-08-06T17:45:29Z,2026-08-06T21:27:58Z,https://classic.warcraftlogs.com/reports/1CnLfZrYam3bGqJH,1056,21,21,-1,TRUE,100,-1
WNCzwLT9vDGBX37K,SSC / TK,public,Europe,43,43,1786042239774,1786051681336,2026-08-06T18:50:39Z,2026-08-06T21:28:01Z,https://classic.warcraftlogs.com/reports/WNCzwLT9vDGBX37K,1056,21,21,-1,TRUE,100,-1
MXF91c8ZyBbjVHKh,SSC/TK,public,Europe,70,75,1786039637493,1786051665849,2026-08-06T18:07:17Z,2026-08-06T21:27:45Z,https://classic.warcraftlogs.com/reports/MXF91c8ZyBbjVHKh,1056,21,21,-1,TRUE,100,-1
Cf1kNVy8KgxMWY9Z,TK/SSC,public,Europe,69,70,1786039797547,1786051655048,2026-08-06T18:09:57Z,2026-08-06T21:27:35Z,https://classic.warcraftlogs.com/reports/Cf1kNVy8KgxMWY9Z,1056,21,21,-1,TRUE,100,-1
694J2vhtW31GXgBQ,Raid 1 SSC,public,Europe,41,41,1786038716011,1786051655578,2026-08-06T17:51:56Z,2026-08-06T21:27:35Z,https://classic.warcraftlogs.com/reports/694J2vhtW31GXgBQ,1056,21,21,-1,TRUE,100,-1
xkARCg2LthXZ1H8f,TK 05/08,public,Europe,32,32,1786047845512,1786051648850,2026-08-06T20:24:05Z,2026-08-06T21:27:28Z,https://classic.warcraftlogs.com/reports/xkARCg2LthXZ1H8f,1056,21,21,-1,TRUE,100,-1
VGDqJbXLP3MmfrW7,SSC / TK,public,Europe,72,73,1786037106786,1786051646062,2026-08-06T17:25:06Z,2026-08-06T21:27:26Z,https://classic.warcraftlogs.com/reports/VGDqJbXLP3MmfrW7,1056,21,21,-1,TRUE,100,-1
CPY3wAX912rMzx8a,SSC / TK,public,Europe,52,52,1786042033042,1786051637225,2026-08-06T18:47:13Z,2026-08-06T21:27:17Z,https://classic.warcraftlogs.com/reports/CPY3wAX912rMzx8a,1056,21,21,-1,TRUE,100,-1
pLPH1DAxRBmdb3ha,ssc/tk,public,Europe,1,53,1786039369994,1786050437558,2026-08-06T18:02:49Z,2026-08-06T21:07:17Z,https://classic.warcraftlogs.com/reports/pLPH1DAxRBmdb3ha,1056,21,21,-1,TRUE,100,-1
8T6a1JKybwGRvDAL,TK 06.08.2026,public,Europe,1,28,1786043981865,1786051569695,2026-08-06T19:19:41Z,2026-08-06T21:26:09Z,https://classic.warcraftlogs.com/reports/8T6a1JKybwGRvDAL,1056,21,21,-1,TRUE,100,-1
t16jXAnT8LkD9pHr,SSC/TK - Jasmine (PUG) - 6/8,public,Europe,57,72,1786041395133,1786051613129,2026-08-06T18:36:35Z,2026-08-06T21:26:53Z,https://classic.warcraftlogs.com/reports/t16jXAnT8LkD9pHr,1056,21,21,-1,TRUE,100,-1
1R2mGPhMXkYDxrAK,SSC / TK,public,Europe,1,65,1786035533838,1786051523051,2026-08-06T16:58:53Z,2026-08-06T21:25:23Z,https://classic.warcraftlogs.com/reports/1R2mGPhMXkYDxrAK,1056,21,21,-1,TRUE,100,-1
Y7cMf4vGNjqrP3AX,SSC/TK,public,Europe,1,44,1786039700515,1786046482784,2026-08-06T18:08:20Z,2026-08-06T20:01:22Z,https://classic.warcraftlogs.com/reports/Y7cMf4vGNjqrP3AX,1056,21,21,-1,TRUE,100,-1
vZtFq64bxN1MTwyc,SSC / TK,public,Europe,1,28,1786039638979,1786051439618,2026-08-06T18:07:18Z,2026-08-06T21:23:59Z,https://classic.warcraftlogs.com/reports/vZtFq64bxN1MTwyc,1056,21,21,-1,TRUE,100,-1
8T63p1DXzqVPBHv4,KOLOTNECHA 25,public,Europe,1,14,1786039316926,1786049173710,2026-08-06T18:01:56Z,2026-08-06T20:46:13Z,https://classic.warcraftlogs.com/reports/8T63p1DXzqVPBHv4,1056,21,21,-1,TRUE,100,-1
rq3JGWKnfPj8MyhF,SSC / TK,public,Europe,1,9,1786037839150,1786049363715,2026-08-06T17:37:19Z,2026-08-06T20:49:23Z,https://classic.warcraftlogs.com/reports/rq3JGWKnfPj8MyhF,1056,21,21,-1,TRUE,100,-1
DbqyNngkrBfAKYMR,SSC / TK,public,Europe,1,23,1786042023807,1786048720203,2026-08-06T18:47:03Z,2026-08-06T20:38:40Z,https://classic.warcraftlogs.com/reports/DbqyNngkrBfAKYMR,1056,21,21,-1,TRUE,100,-1
yhJdjfHcvnD4GTbm,TK + AQ badge run 06/08/2026,public,Europe,1,34,1786045335000,1786051406889,2026-08-06T19:42:15Z,2026-08-06T21:23:26Z,https://classic.warcraftlogs.com/reports/yhJdjfHcvnD4GTbm,1056,21,21,-1,TRUE,100,-1
NMcba9hVwTnLQGxf,SSC / TK,public,Europe,1,34,1786045984114,1786051440822,2026-08-06T19:53:04Z,2026-08-06T21:24:00Z,https://classic.warcraftlogs.com/reports/NMcba9hVwTnLQGxf,1056,21,21,-1,TRUE,100,-1
TpZa4MKBqfCbFhA9,SSC / TK,public,Europe,37,37,1786041395035,1786051431342,2026-08-06T18:36:35Z,2026-08-06T21:23:51Z,https://classic.warcraftlogs.com/reports/TpZa4MKBqfCbFhA9,1056,21,21,-1,TRUE,100,-1
Zzc9Wwy7dDVXCbPR,SSC / TK,public,Europe,33,33,1786042128766,1786051451566,2026-08-06T18:48:48Z,2026-08-06T21:24:11Z,https://classic.warcraftlogs.com/reports/Zzc9Wwy7dDVXCbPR,1056,21,21,-1,TRUE,100,-1
r1QdKRZcDxGAWNhq,SSC / TK,public,Europe,1,62,1786039736436,1786049924676,2026-08-06T18:08:56Z,2026-08-06T20:58:44Z,https://classic.warcraftlogs.com/reports/r1QdKRZcDxGAWNhq,1056,21,21,-1,TRUE,100,-1
xcPQ8Fkm3fphGXZg,SSC / TK,public,Europe,1,28,1786046678445,1786051419010,2026-08-06T20:04:38Z,2026-08-06T21:23:39Z,https://classic.warcraftlogs.com/reports/xcPQ8Fkm3fphGXZg,1056,21,21,-1,TRUE,100,-1
1a7KF3ApxZd6V4CT,SSC / TK,public,Europe,1,42,1786044464450,1786051232127,2026-08-06T19:27:44Z,2026-08-06T21:20:32Z,https://classic.warcraftlogs.com/reports/1a7KF3ApxZd6V4CT,1056,21,21,-1,TRUE,100,-1
8jxwnR97GBNHLZAP,SSC,public,Europe,43,42,1786038933919,1786051404303,2026-08-06T17:55:33Z,2026-08-06T21:23:24Z,https://classic.warcraftlogs.com/reports/8jxwnR97GBNHLZAP,1056,21,21,-1,TRUE,100,-1
v9gf3THcdKz42DJj,SSC MADDOGS 06/08/2026 Backup,public,Europe,57,58,1786042362994,1786051406723,2026-08-06T18:52:42Z,2026-08-06T21:23:26Z,https://classic.warcraftlogs.com/reports/v9gf3THcdKz42DJj,1056,21,21,-1,TRUE,100,-1
xMK8cfLYVzk7tqmb,SSC / TK,public,Europe,42,77,1786037791715,1786051393643,2026-08-06T17:36:31Z,2026-08-06T21:23:13Z,https://classic.warcraftlogs.com/reports/xMK8cfLYVzk7tqmb,1056,21,21,-1,TRUE,100,-1
Hf3k8MWxQh62aTCV,SSC / TK,public,Europe,1,35,1786039449742,1786051031679,2026-08-06T18:04:09Z,2026-08-06T21:17:11Z,https://classic.warcraftlogs.com/reports/Hf3k8MWxQh62aTCV,1056,21,21,-1,TRUE,100,-1
zWjCAvwmHbn87xTG,SSC / TK,public,Europe,43,46,1786041517250,1786051389443,2026-08-06T18:38:37Z,2026-08-06T21:23:09Z,https://classic.warcraftlogs.com/reports/zWjCAvwmHbn87xTG,1056,21,21,-1,TRUE,100,-1
RBMKpHfW2VYL8vGy,TK intern <3,public,Europe,11,28,1786046273417,1786051193476,2026-08-06T19:57:53Z,2026-08-06T21:19:53Z,https://classic.warcraftlogs.com/reports/RBMKpHfW2VYL8vGy,1056,21,21,-1,TRUE,100,-1
ZDwhf8PL9RMYmdk3,TK SSC Team 2,public,Europe,78,78,1786039449015,1786049184538,2026-08-06T18:04:09Z,2026-08-06T20:46:24Z,https://classic.warcraftlogs.com/reports/ZDwhf8PL9RMYmdk3,1056,21,21,-1,TRUE,100,-1
ZTvJLcFfNyrR3amh,SSC / TK,public,Europe,81,81,1786037639342,1786051361315,2026-08-06T17:33:59Z,2026-08-06T21:22:41Z,https://classic.warcraftlogs.com/reports/ZTvJLcFfNyrR3amh,1056,21,21,-1,TRUE,100,-1
aCgMfKH2DkvZpJPz,ssc and tk,public,Europe,1,64,1786039297616,1786051240843,2026-08-06T18:01:37Z,2026-08-06T21:20:40Z,https://classic.warcraftlogs.com/reports/aCgMfKH2DkvZpJPz,1056,21,21,-1,TRUE,100,-1
wbZNMrm81KtvgYjy,SSC / TK,public,Europe,1,9,1786039108014,1786051205065,2026-08-06T17:58:28Z,2026-08-06T21:20:05Z,https://classic.warcraftlogs.com/reports/wbZNMrm81KtvgYjy,1056,21,21,-1,TRUE,100,-1
FNc7RGgMhTmjAZXz,SSC / TK,public,Europe,2,56,1786040678766,1786051283382,2026-08-06T18:24:38Z,2026-08-06T21:21:23Z,https://classic.warcraftlogs.com/reports/FNc7RGgMhTmjAZXz,1056,22,22,-1,TRUE,100,-1
pJPdDR2BNtmk38L4,Malaka SSC and TK nr 13,public,Europe,88,88,1786037210166,1786051253370,2026-08-06T17:26:50Z,2026-08-06T21:20:53Z,https://classic.warcraftlogs.com/reports/pJPdDR2BNtmk38L4,1056,22,22,-1,TRUE,100,-1
XPp329JNKLGw1znR,SSC / TK,public,Europe,1,61,1786037326260,1786051162394,2026-08-06T17:28:46Z,2026-08-06T21:19:22Z,https://classic.warcraftlogs.com/reports/XPp329JNKLGw1znR,1056,22,22,-1,TRUE,100,-1
HpWzVy9wLbjm7h4q,SSC / TK,public,Europe,73,73,1786039508535,1786051261655,2026-08-06T18:05:08Z,2026-08-06T21:21:01Z,https://classic.warcraftlogs.com/reports/HpWzVy9wLbjm7h4q,1056,22,22,-1,TRUE,100,-1
FJg1V9anwXxTydtq,SSC / TK,public,Europe,1,36,1786034711552,1786050615738,2026-08-06T16:45:11Z,2026-08-06T21:10:15Z,https://classic.warcraftlogs.com/reports/FJg1V9anwXxTydtq,1056,22,22,-1,TRUE,100,-1
xngy3aQYTLbRDKqH,SSC / TK,public,Europe,1,65,1786037639660,1786050945598,2026-08-06T17:33:59Z,2026-08-06T21:15:45Z,https://classic.warcraftlogs.com/reports/xngy3aQYTLbRDKqH,1056,22,22,-1,TRUE,100,-1
