logID,amount,vates,ilvldiff,NDruids,PowerInfusion,uptime_pct,boss,mage,duration_s,vates_by,Berserking,Destruction,VT,JoW
p6LbMgFcyr4amAPJ,2698.5025706561,2+,5.919998168945327,4,0,80.11276571827503,100627,106030291,169.023,2+,0,2,13179,0
p6LbMgFcyr4amAPJ,2209.3665895569,0,2.4000015258789063,4,0,0,100626,93423030,111.097,0,0,0,8086,0
p6LbMgFcyr4amAPJ,1663.1113503067,0,3.1200027465820455,4,0,77.85164300872724,100625,93423030,163.511,0,0,0,8040,0
p6LbMgFcyr4amAPJ,1925.5462935215,2+,5.1200027465820455,4,0,88.82888612998514,100625,106030291,163.511,2+,0,2,8124,0
p6LbMgFcyr4amAPJ,2154.0532014149,0,2.720001220703125,4,0,83.89459058537666,100731,93423030,148.981,0,0,0,8897,0
p6LbMgFcyr4amAPJ,2173.4046623395,2+,4.720001220703125,4,0,83.89459058537666,100731,106030291,148.981,2+,0,2,9341,0
p6LbMgFcyr4amAPJ,2134.3146753341,0,2.9199981689453267,4,0,0,100732,93423030,95.991,0,0,0,3787,0
p6LbMgFcyr4amAPJ,2344.1468471002,1,5.919998168945327,4,0,0,100732,106030291,95.991,1,0,1,4018,0
p6LbMgFcyr4amAPJ,1136.4366869309,0,6,4,0,83.66587280980562,100733,93423030,446.764,0,0,0,11522,0
p6LbMgFcyr4amAPJ,1160.1046637598,1,6,4,0,93.94132024961725,100733,106030291,446.764,1,0,2,12418,0
BQFpjTcN9qP2Ghvy,1064.7971787957,0,-0.79166412353515625,3,0,0,100623,101901260,159.081,0,0,0,5836,1480
BQFpjTcN9qP2Ghvy,1743.7846128702,0,4.208335876464844,3,0,0,100623,106400535,159.081,0,0,0,6034,1998
BQFpjTcN9qP2Ghvy,1488.7069400486,0,3.6800003051757813,3,0,0,100624,106400535,218.01,0,0,0,8123,3478
BQFpjTcN9qP2Ghvy,1472.1895326455,0,-1.1200027465820455,3,0,0,100627,101901260,219.234,0,0,0,11810,4292
BQFpjTcN9qP2Ghvy,1789.3848581881,0,3.8799972534179545,3,0,0,100627,106400535,219.234,0,0,0,12471,4884
BQFpjTcN9qP2Ghvy,1410.3605411659,0,-1,3,0,0,100626,101901260,127.059,0,0,0,4518,666
BQFpjTcN9qP2Ghvy,1853.0525189085,0,4,3,0,0,100626,106400535,127.059,0,0,0,4511,888
BQFpjTcN9qP2Ghvy,1348.9501920145,0,3.8799972534179545,3,0,0,100625,106400535,207.276,0,0,0,10113,2812
BQFpjTcN9qP2Ghvy,1110.6746918888,0,3.559997558593764,3,0,0,100628,106400535,436.125,0,0,0,12409,3108
BQFpjTcN9qP2Ghvy,1159.4238193167,0,-1.3600006103515625,3,0,0,100730,101901260,332.604,0,0,0,12965,2442
BQFpjTcN9qP2Ghvy,1366.8266166372,0,3.6399993896484375,3,0,0,100730,106400535,332.604,0,0,0,13395,2886
BQFpjTcN9qP2Ghvy,1374.5672458259,0,-1.3600006103515625,3,0,0,100731,101901260,185.729,0,0,0,8172,1998
BQFpjTcN9qP2Ghvy,1832.2825191543,0,3.6399993896484375,3,0,0,100731,106400535,185.729,0,0,0,9153,2220
BQFpjTcN9qP2Ghvy,1349.616503362,0,-1.3199996948242188,3,0,0,100732,101901260,126.859,0,0,0,4419,1758
BQFpjTcN9qP2Ghvy,1748.9417384655,0,3.6800003051757813,3,0,0,100732,106400535,126.859,0,0,0,4965,1924
Z6tYB4vr2TK8AjVz,2193.156174968,1,6.440002441406236,3,1,0,100623,101470067,110.786,1,0,0,6257,2664
Z6tYB4vr2TK8AjVz,2073.4569349918,1,3.440002441406236,3,0,0,100623,110400212,110.786,1,0,0,6711,1998
Z6tYB4vr2TK8AjVz,1906.3723011816,0,5.959999084472656,3,1,0,100624,101470067,160.209,0,0,0,7774,2516
Z6tYB4vr2TK8AjVz,1475.410245367,0,2.9599990844726563,3,0,0,100624,110400212,160.209,0,0,0,7780,2738
Z6tYB4vr2TK8AjVz,2055.2211805006,2+,6,3,0,0,100625,101470067,145.379,2+,0,0,7408,3034
Z6tYB4vr2TK8AjVz,2063.2209603863,1,3,3,1,0,100625,110400212,145.379,1,0,0,7386,2960
Z6tYB4vr2TK8AjVz,2306.3430359344,2+,5.760002136230483,3,0,0,100627,101470067,179.299,2+,0,0,9562,5032
Z6tYB4vr2TK8AjVz,2358.7136570756,1,2.760002136230483,3,1,0,100627,110400212,179.299,1,0,0,9682,4514
Z6tYB4vr2TK8AjVz,1689.8673303819,1,5.6399993896484375,3,0,0,100730,101470067,272.406,1,0,0,9137,5180
Z6tYB4vr2TK8AjVz,1694.5258180804,1,2.6399993896484375,3,1,0,100730,110400212,272.406,1,0,0,9226,5402
Z6tYB4vr2TK8AjVz,2050.2669494126,1,5.599998474121094,3,0,0,100731,101470067,146.657,1,0,0,9514,3256
Z6tYB4vr2TK8AjVz,2188.166947367,1,2.5999984741210938,3,0,0,100731,110400212,146.657,1,0,0,9564,2590
Z6tYB4vr2TK8AjVz,2158.9051793866,1,5.839996337890625,3,1,0,100732,101470067,107.561,1,0,0,5421,1998
Z6tYB4vr2TK8AjVz,1846.0408512379,1,2.839996337890625,3,0,0,100732,110400212,107.561,1,0,0,4833,1258
MDBJmGXz3qfvgbR4,1813.8008680231,0,-3.4000015258789063,4,0,0,100731,92896967,171.424,0,0,0,9981,4144
MDBJmGXz3qfvgbR4,1763.4228579429,0,-3.4000015258789063,4,0,0,100731,111205317,171.424,0,0,0,9938,3552
MDBJmGXz3qfvgbR4,1632.904386329,0,-3,4,0,0,100732,92896967,115.632,0,0,0,6026,1184
MDBJmGXz3qfvgbR4,1897.303514598,0,-3,4,0,0,100732,111205317,115.632,0,0,0,6078,1406
MDBJmGXz3qfvgbR4,1096.7284717068,0,-0.399993896484375,4,0,0,100733,92896967,432.489,0,0,0,14732,3700
MDBJmGXz3qfvgbR4,1292.851378879,0,-1.399993896484375,4,0,0,100733,111205317,432.489,0,0,0,14409,5254
MDBJmGXz3qfvgbR4,1882.0471315659,0,-3.160003662109375,4,0,0,100623,92896967,137.148,0,0,0,8726,3700
MDBJmGXz3qfvgbR4,1851.1899553767,0,-3.160003662109375,4,0,0,100623,111205317,137.148,0,0,0,8569,2738
MDBJmGXz3qfvgbR4,1447.6707679253,0,-3.5199966430664063,4,0,0,100624,92896967,176.775,0,0,0,8881,3108
MDBJmGXz3qfvgbR4,1467.5038891246,0,-3.5199966430664063,4,0,0,100624,111205317,176.775,0,0,0,9069,2738
MDBJmGXz3qfvgbR4,1465.4274225207,0,-3.4000015258789063,4,0,0,100625,92896967,188.502,0,0,0,9191,2738
MDBJmGXz3qfvgbR4,1481.6278540545,0,-3.8000030517577983,4,0,0,100626,92896967,131.83,0,0,0,7655,0
MDBJmGXz3qfvgbR4,1750.2086019874,0,-3.8000030517577983,4,0,0,100626,111205317,131.83,0,0,0,7352,0
MDBJmGXz3qfvgbR4,1800.395832659,0,-3.760002136230483,4,0,0,100627,92896967,216.253,0,0,0,12085,4366
MDBJmGXz3qfvgbR4,1568.2325794324,0,-3.760002136230483,4,0,0,100627,111205317,216.253,0,0,0,12017,3404
MDBJmGXz3qfvgbR4,1078.6059177556,0,-3.8000030517577983,4,0,0,100628,92896967,436.99,0,0,0,15366,3774
MDBJmGXz3qfvgbR4,915.92027277512,0,-3.8000030517577983,4,0,0,100628,111205317,436.99,0,0,0,14804,3478
CNqYRym3XtGzcdrF,1450.5044344676,1,-3.4000015258789063,4,0,0,100730,92896967,272.186,1,0,0,13520,3922
CNqYRym3XtGzcdrF,1319.1383833114,0,-3.4000015258789063,4,0,0,100730,111205317,272.186,0,0,0,14281,3700
CNqYRym3XtGzcdrF,1465.8706784473,0,-3.4000015258789063,4,0,0,100625,92896967,188.445,0,0,0,9191,2738
RKpM7v6QFTf3LJBc,1555.6282982185,1,3.839996337890625,3,0,0,100624,92363691,151.218,1,0,0,7836,1776
RKpM7v6QFTf3LJBc,1225.1187027999,0,-7.160003662109375,3,0,0,100624,111480033,151.218,0,1,0,7612,2516
RKpM7v6QFTf3LJBc,2287.7288952761,0,4.160003662109361,3,0,0,100623,92363691,107.855,0,0,0,6808,2812
RKpM7v6QFTf3LJBc,1576.6167539752,1,-6.839996337890639,3,0,0,100623,111480033,107.855,1,1,0,6803,2516
RKpM7v6QFTf3LJBc,2153.6990093467,1,4.040000915527344,3,0,0,100625,92363691,128.602,1,0,0,6256,2368
RKpM7v6QFTf3LJBc,1460.3816425872,0,-6.959999084472656,3,0,0,100625,111480033,128.602,0,1,0,6248,1776
RKpM7v6QFTf3LJBc,2260.1427963123,0,3.1200027465820455,3,0,0,100626,92363691,100.983,0,0,0,5809,1998
RKpM7v6QFTf3LJBc,1791.2817008803,0,-7.8799972534179545,3,0,0,100626,111480033,100.983,0,0,0,5629,2368
RKpM7v6QFTf3LJBc,2148.2849387667,1,3.8799972534179545,3,0,0,100627,92363691,170.577,1,0,0,10342,3922
RKpM7v6QFTf3LJBc,1640.7428903076,1,-7.1200027465820455,3,0,0,100627,111480033,170.577,1,1,0,10043,3848
RKpM7v6QFTf3LJBc,1343.0282790018,1,3.720001220703125,3,0,0,100628,92363691,361.116,1,0,0,12204,4588
RKpM7v6QFTf3LJBc,866.5248839708,0,-7.279998779296875,3,0,0,100628,111480033,361.116,0,1,0,11993,2738
dk9vDY6jqBMx1Crn,1693.1971135317,2+,5.519996643066406,3,0,0,100624,106936091,168.649,2+,0,0,6254,2590
dk9vDY6jqBMx1Crn,2201.4580647682,1,5.400001525878906,3,0,94.46951052775499,100627,106936091,204.792,1,0,0,13090,4736
dk9vDY6jqBMx1Crn,1695.3452300589,2+,6,3,0,0,100625,106936091,194.059,2+,0,0,6921,0
dk9vDY6jqBMx1Crn,1201.5792347612,2+,5.666664123535156,3,0,54.45135243205591,100628,106936091,465.162,2+,0,0,15402,3108
dk9vDY6jqBMx1Crn,1823.5987265536,1,5.599998474121094,3,0,0,100732,106936091,145.118,1,0,0,4723,1702
dk9vDY6jqBMx1Crn,1325.6141694279,0,6.1999969482421875,3,0,77.96423429166097,100733,106936091,491.029,0,0,0,13662,3552
x93DvY6nt47cAVqh,1864.9177938698,0,5.199996948242202,4,0,0,100623,93013627,109.785,0,1,0,6925,2072
x93DvY6nt47cAVqh,2017.2610101562,0,2.1999969482422017,4,0,0,100623,104241634,109.785,0,0,0,6876,2442
x93DvY6nt47cAVqh,1921.86349591,1,4.1200027465820455,4,0,0,100627,93013627,172.493,1,1,0,10301,3848
x93DvY6nt47cAVqh,1826.7292006052,0,1.1200027465820455,4,0,0,100627,104241634,172.493,0,0,0,10274,3552
x93DvY6nt47cAVqh,1678.4290784016,1,4.040000915527344,4,0,0,100730,93013627,283.757,1,1,0,13596,2368
x93DvY6nt47cAVqh,1155.9045239413,0,1.0400009155273438,4,0,0,100730,104241634,283.757,0,0,0,13521,2442
gGjcAbH2ZqDRYy3B,1132.238685109,0,1.1999969482422017,4,0,0,100731,106403195,182.768,0,0,0,0,2368
gGjcAbH2ZqDRYy3B,1236.6497417491,0,0.1999969482422017,4,0,0,100731,108067930,182.768,0,0,0,0,2960
gGjcAbH2ZqDRYy3B,1195.0805490721,0,1.1200027465820455,4,0,0,100732,106403195,122.534,0,0,0,0,888
gGjcAbH2ZqDRYy3B,1263.7199707766,0,0.720001220703125,4,0,0,100623,108067930,139.614,0,0,0,0,1924
gGjcAbH2ZqDRYy3B,1046.4220327201,0,1.1999969482422017,4,0,0,100624,106403195,204.278,0,0,0,0,2590
gGjcAbH2ZqDRYy3B,1182.1390458101,0,0.1999969482422017,4,0,0,100624,108067930,204.278,0,0,0,0,2960
gGjcAbH2ZqDRYy3B,944.22927184588,0,1.5199966430664063,4,0,0,100625,106403195,199.065,0,0,0,0,1924
gGjcAbH2ZqDRYy3B,1137.050712079,0,0.51999664306640625,4,0,0,100625,108067930,199.065,0,0,0,0,1258
gGjcAbH2ZqDRYy3B,1036.9491318645,0,1.4000015258789063,4,0,0,100626,106403195,180.329,0,0,0,0,1554
gGjcAbH2ZqDRYy3B,1273.1230140465,0,0.40000152587890625,4,0,0,100626,108067930,180.329,0,0,0,0,1406
gGjcAbH2ZqDRYy3B,926.55973648417,0,1.1999969482422017,4,0,0,100627,106403195,230.119,0,0,0,0,2886
gGjcAbH2ZqDRYy3B,1108.6872444257,0,0.1999969482422017,4,0,0,100627,108067930,230.119,0,0,0,0,2738
gGjcAbH2ZqDRYy3B,782.56312291982,0,0.12000274658204546,4,0,0,100628,108067930,440.767,0,0,0,0,2516
GNML8nQxzVAvWZBR,2104.4500675406,2+,2,4,0,98.97262228648617,100623,106082642,157.683,2+,0,0,8503,1480
GNML8nQxzVAvWZBR,2122.1437948289,2+,6,4,0,0,100623,106090002,157.683,2+,0,2,8723,1998
GNML8nQxzVAvWZBR,1941.7248203312,1,1.8799972534179545,4,0,0,100624,106082642,211.222,1,0,0,11472,4440
GNML8nQxzVAvWZBR,1832.4748369015,2+,5.8799972534179545,4,0,0,100624,106090002,211.222,2+,0,2,11206,3929
GNML8nQxzVAvWZBR,2070.7808347278,2+,1.8000030517577983,4,0,0,100626,106082642,162.544,2+,0,0,9348,2313
GNML8nQxzVAvWZBR,2027.1926370706,1,5.800003051757798,4,0,0,100626,106090002,162.544,1,0,0,9699,1924
GNML8nQxzVAvWZBR,2052.7860631484,2+,1.760002136230483,4,0,94.53205151057821,100627,106082642,252.453,2+,0,0,15203,5032
GNML8nQxzVAvWZBR,2084.84747656,2+,5.760002136230483,4,0,94.53205151057821,100627,106090002,252.453,2+,0,1,14336,5032
GNML8nQxzVAvWZBR,1583.7693372919,2+,1.5999984741210938,4,0,79.37409409064212,100730,106082642,371.174,2+,0,0,16362,0
GNML8nQxzVAvWZBR,2075.1256570617,2+,1.5999984741210938,4,0,0,100731,106082642,208.504,2+,0,2,9926,5032
GNML8nQxzVAvWZBR,1999.3852043846,2+,1.6399993896484375,4,0,0,100732,106082642,143.137,2+,0,2,7148,2146
wQ2rz4WhaFpdfbKx,914.21921810394,0,-4.400001525878906,3,0,0,100623,111253957,201.945,0,1,0,0,3034
wQ2rz4WhaFpdfbKx,573.62891964845,0,-4.519996643066406,3,0,0,100625,111253957,353.061,0,1,0,0,2516
wQ2rz4WhaFpdfbKx,776.12491166793,0,-4.720001220703125,3,0,0,100626,111253957,222.173,0,0,0,0,1110
wQ2rz4WhaFpdfbKx,609.947459738,0,-4.720001220703125,3,0,0,100627,111253957,326.797,0,1,0,0,3478
rgM4zNCyjWFxtGVL,1690.7110708139,0,8.559997558593764,3,0,73.41940527833127,100623,106096513,184.187,0,0,0,8575,3034
rgM4zNCyjWFxtGVL,468.67585660226,1,-8.440002441406236,3,0,0,100623,111637651,184.187,1,0,0,0,1998
82G9nyFpZ4bgvDhN,1132.7655310621,0,6.919998168945327,3,0,0,100623,106479946,187.624,0,0,0,0,2886
82G9nyFpZ4bgvDhN,1045.5272246621,0,-5.080001831054673,3,0,0,100623,108701739,187.624,0,1,0,0,2812
82G9nyFpZ4bgvDhN,644.98678207479,0,-4.080001831054673,3,0,0,100623,109117279,187.624,0,0,0,0,2516
82G9nyFpZ4bgvDhN,853.38248968206,0,6.3600006103515625,3,0,0,100625,106479946,306.505,0,0,0,0,1850
82G9nyFpZ4bgvDhN,992.25461248593,0,-5.6399993896484375,3,0,0,100625,108701739,306.505,0,1,0,0,1924
82G9nyFpZ4bgvDhN,828.29317629402,1,-4.6399993896484375,3,0,0,100625,109117279,306.505,1,0,0,0,2072
82G9nyFpZ4bgvDhN,1413.2898371833,0,6.279998779296875,3,0,0,100626,106479946,170.13,0,0,0,5023,1850
82G9nyFpZ4bgvDhN,1432.4163874684,0,-5.720001220703125,3,0,0,100626,108701739,170.13,0,1,0,5023,1480
82G9nyFpZ4bgvDhN,1056.715452889,0,-4.720001220703125,3,0,0,100626,109117279,170.13,0,0,0,0,1628
82G9nyFpZ4bgvDhN,1374.3463690563,0,6.239997863769517,3,0,0,100627,106479946,261.998,0,0,0,10760,4736
82G9nyFpZ4bgvDhN,1280.9219917709,0,-5.760002136230483,3,0,0,100627,108701739,261.998,0,1,0,10706,3996
82G9nyFpZ4bgvDhN,952.69811219933,1,-4.760002136230483,3,0,0,100627,109117279,261.998,1,0,0,0,3552
82G9nyFpZ4bgvDhN,677.47324873702,0,6.440002441406236,3,0,0,100628,106479946,553.058,0,0,0,13206,2146
82G9nyFpZ4bgvDhN,654.89514662115,0,-5.559997558593764,3,0,0,100628,108701739,553.058,0,1,0,12115,1406
GNLQtARCvHkqMjBw,1680.9303000441,0,6.680000305175781,3,0,0,100623,106398568,165.409,0,1,0,9386,1924
GNLQtARCvHkqMjBw,1417.8672260881,0,1.6800003051757813,3,0,0,100623,111017358,165.409,0,0,0,8286,1110
GNLQtARCvHkqMjBw,1106.1006353947,0,-6.319999694824219,3,0,0,100623,111236217,165.409,0,1,1,9382,1332
GNLQtARCvHkqMjBw,1791.5890870482,0,6.680000305175781,3,0,0,100624,106398568,194.961,0,1,0,8729,3108
GNLQtARCvHkqMjBw,1219.3156580034,0,1.6800003051757813,3,0,0,100624,111017358,194.961,0,0,0,8066,2072
GNLQtARCvHkqMjBw,1149.7068644498,0,-6.319999694824219,3,0,0,100624,111236217,194.961,0,1,1,8716,2590
GNLQtARCvHkqMjBw,1342.1684831265,1,7.040000915527344,3,0,0,100625,106398568,289.299,1,1,0,9944,4514
GNLQtARCvHkqMjBw,1835.028061383,0,6.6399993896484375,3,0,0,100626,106398568,144.861,0,1,0,7083,2220
GNLQtARCvHkqMjBw,1475.5110071034,0,1.6399993896484375,3,0,0,100626,111017358,144.861,0,0,0,6341,2220
GNLQtARCvHkqMjBw,1336.2326644162,0,-6.3600006103515625,3,0,0,100626,111236217,144.861,0,1,1,7258,1332
GNLQtARCvHkqMjBw,1033.2683494471,0,7.800003051757798,3,0,0,100628,106398568,529.362,0,1,0,9254,2748
GNLQtARCvHkqMjBw,896.58683471802,0,1.8000030517577983,3,0,0,100628,111017358,529.362,0,0,0,8864,2812
GNLQtARCvHkqMjBw,740.64817648415,0,-6.199996948242202,3,0,0,100628,111236217,529.362,0,1,0,9354,2886
GNLQtARCvHkqMjBw,1889.8376554923,0,7.400001525878906,3,0,0,100731,106398568,189.72,0,1,0,8572,3771
GNLQtARCvHkqMjBw,1584.4560404807,0,1.4000015258789063,3,0,0,100731,111017358,189.72,0,0,0,8219,3182
GNLQtARCvHkqMjBw,1358.3069787055,0,-5.599998474121094,3,0,0,100731,111236217,189.72,0,1,1,7996,3182
GNLQtARCvHkqMjBw,1995.8285120465,1,7.400001525878906,3,0,0,100732,106398568,135.683,1,1,0,5742,3552
GNLQtARCvHkqMjBw,1409.8007856548,0,1.4000015258789063,3,0,0,100732,111017358,135.683,0,0,0,5505,1628
GNLQtARCvHkqMjBw,1360.0008844144,0,-5.599998474121094,3,0,0,100732,111236217,135.683,0,1,0,5839,2368
GNLQtARCvHkqMjBw,1250.1259798963,0,7.480003356933594,3,0,0,100733,106398568,527.862,0,1,0,16819,2516
GNLQtARCvHkqMjBw,945.26220868333,0,4.480003356933594,3,0,0,100733,111017358,527.862,0,0,0,15617,1817
GNLQtARCvHkqMjBw,1123.2727493171,0,-9.519996643066406,3,0,0,100733,111236217,527.862,0,1,0,16438,2738
CG3R8bg94vZQjAMc,1157.2478814748,0,0.68000030517578125,3,0,0,100623,95888429,160.371,0,0,0,0,666
CG3R8bg94vZQjAMc,1719.3632265185,1,2.6800003051757813,3,0,0,100623,96344032,160.371,1,0,1,6980,814
CG3R8bg94vZQjAMc,1803.0691334468,1,1.6800003051757813,3,0,0,100623,99189173,160.371,1,0,1,7412,740
CG3R8bg94vZQjAMc,1049.9492512161,0,0.04000091552734375,3,0,0,100624,95888429,208.872,0,0,0,0,2886
CG3R8bg94vZQjAMc,1686.8991535486,1,2.0400009155273438,3,0,0,100624,96344032,208.872,1,0,1,7708,2960
CG3R8bg94vZQjAMc,1742.7180282661,1,1.0400009155273438,3,0,0,100624,99189173,208.872,1,0,1,7632,3922
CG3R8bg94vZQjAMc,1014.364534714,0,0.23999786376951704,3,0,0,100625,95888429,270.597,0,0,0,0,1036
CG3R8bg94vZQjAMc,1169.6545046693,0,1.239997863769517,3,0,0,100625,96344032,270.597,0,0,0,8790,1776
CG3R8bg94vZQjAMc,1335.8056445563,1,1.239997863769517,3,0,0,100625,99189173,270.597,1,0,0,8887,1628
CG3R8bg94vZQjAMc,1250.1699786381,0,0.08000183105467329,3,0,0,100626,95888429,207.379,0,0,0,0,962
CG3R8bg94vZQjAMc,1364.3377584037,0,1.0800018310546733,3,0,0,100626,96344032,207.379,0,0,0,5885,1776
CG3R8bg94vZQjAMc,1279.4634068763,0,0,3,0,0,100627,95888429,232.653,0,0,0,0,3256
CG3R8bg94vZQjAMc,1510.4554852076,1,2,3,0,0,100627,96344032,232.653,1,0,1,10879,3330
CG3R8bg94vZQjAMc,1759.1821296093,1,1,3,0,0,100627,99189173,232.653,1,0,0,10397,4736
CG3R8bg94vZQjAMc,792.15992152575,0,0.95999908447265625,3,0,0,100628,95888429,462.827,0,0,0,0,2220
CG3R8bg94vZQjAMc,1139.8427490185,1,0.95999908447265625,3,0,0,100628,99189173,462.827,1,0,0,11359,4218
f8LrFdXT2CkDYHBW,1898.9620873576,0,6,4,0,0,100623,101568371,138.74,0,0,0,5548,2590
f8LrFdXT2CkDYHBW,1833.3069050022,1,5,4,0,0,100623,106080394,138.74,1,1,0,5431,3256
f8LrFdXT2CkDYHBW,1751.8849507365,1,6,4,0,0,100624,101568371,174.673,1,0,0,7746,2960
f8LrFdXT2CkDYHBW,1658.1955997779,0,5,4,0,0,100624,106080394,174.673,0,1,0,7362,2146
f8LrFdXT2CkDYHBW,1459.1666302304,0,4.680000305175781,4,0,0,100625,106080394,228.71,0,1,0,8445,2738
f8LrFdXT2CkDYHBW,2031.6674109862,0,4.6399993896484375,4,0,0,100626,106080394,147.786,0,1,0,7088,962
f8LrFdXT2CkDYHBW,1524.0095521631,0,5.440002441406236,4,0,0,100627,101568371,220.683,0,0,0,11563,3182
f8LrFdXT2CkDYHBW,1670.2464621199,0,4.440002441406236,4,0,0,100627,106080394,220.683,0,1,0,10935,2664
f8LrFdXT2CkDYHBW,1620.5616916625,1,5.279998779296875,4,0,0,100730,101568371,318.787,1,1,0,12113,3330
f8LrFdXT2CkDYHBW,1352.0061984962001,1,4.279998779296875,4,0,0,100730,106080394,318.787,1,1,0,12205,2812
f8LrFdXT2CkDYHBW,1792.7870730971,0,5.800003051757798,4,0,0,100732,101568371,129.157,0,0,0,5306,592
f8LrFdXT2CkDYHBW,1774.8786360786,0,4.800003051757798,4,0,0,100732,106080394,129.157,0,1,0,5455,444
f8LrFdXT2CkDYHBW,1271.7845471896,1,4.67999267578125,4,0,0,100733,101568371,467.889,1,1,0,11139,3700
f8LrFdXT2CkDYHBW,1269.4036406071,1,3.67999267578125,4,0,0,100733,106080394,467.889,1,1,0,10997,3626
ZGfCJQVLcw8mpgMd,2480.525030525,1,6.199996948242202,4,0,0,100732,105983920,65.52,1,1,1,5971,1702
ZGfCJQVLcw8mpgMd,2956.4407814408,1,3.1999969482422017,4,0,0,100732,106977844,65.52,1,1,0,6596,1554
ZGfCJQVLcw8mpgMd,1489.1820644581,2+,5.919998168945327,4,0,0,100730,105983920,246.951,2+,1,2,18124,4884
ZGfCJQVLcw8mpgMd,1513.3528513754,2+,1.9199981689453267,4,0,0,100730,106977844,246.951,2+,1,1,18231,3626
ZGfCJQVLcw8mpgMd,2100.6892732321,2+,5.839996337890625,4,0,0,100731,105983920,133.619,2+,1,1,6295,2960
ZGfCJQVLcw8mpgMd,1811.0523204035,2+,1.839996337890625,4,0,0,100731,106977844,133.619,2+,1,1,6280,2664
ZGfCJQVLcw8mpgMd,1035.5323502434,0,6,4,0,0,100733,105983920,425.19,0,1,1,13535,1480
ZGfCJQVLcw8mpgMd,1097.3447164797,1,4,4,0,0,100733,106977844,425.19,1,1,0,13562,1776
ZGfCJQVLcw8mpgMd,2033.2820213387,1,6.440002441406236,4,0,0,100623,105983920,94.195,1,1,1,8849,2442
ZGfCJQVLcw8mpgMd,2310.1863156218,2+,3.440002441406236,4,0,0,100623,106977844,94.195,2+,1,0,8061,2738
ZGfCJQVLcw8mpgMd,1912.9536688883,1,5.959999084472656,4,0,0,100625,105983920,123.934,1,1,1,5757,2738
ZGfCJQVLcw8mpgMd,1959.551051366,2+,2.9599990844726563,4,0,0,100625,106977844,123.934,2+,1,1,5558,2442
ZGfCJQVLcw8mpgMd,1668.2540957276,1,4.599998474121094,4,0,0,100626,105983920,124.52,1,1,1,5330,3108
ZGfCJQVLcw8mpgMd,1901.2929649855,2+,1.5999984741210938,4,0,0,100626,106977844,124.52,2+,1,1,4917,3182
ZGfCJQVLcw8mpgMd,2305.6732000394,1,5.400001525878906,4,0,0,100624,105983920,101.53,1,1,1,8570,2590
ZGfCJQVLcw8mpgMd,2249.8965822909,1,2.4000015258789063,4,0,0,100624,106977844,101.53,1,1,0,8569,2590
ZGfCJQVLcw8mpgMd,1234.610789817,2+,5.8799972534179545,4,0,0,100628,105983920,400.118,2+,1,1,10171,3108
ZGfCJQVLcw8mpgMd,896.18062671512,2+,1.8799972534179545,4,0,0,100628,106977844,400.118,2+,1,0,8200,2886
MZ4WPnzbRYHDCxpQ,2367.7779140757,1,2.5999984741210938,3,0,0,100623,101424346,105.977,1,0,1,6036,814
MZ4WPnzbRYHDCxpQ,2024.7978334922,0,3.5999984741210938,3,0,0,100623,106934600,105.977,0,0,0,6358,1628
MZ4WPnzbRYHDCxpQ,2447.6159921492,1,3.5999984741210938,3,0,0,100623,107408976,105.977,1,0,0,6309,1702
MZ4WPnzbRYHDCxpQ,1808.0780000949,1,2.4800033569335938,3,0,0,100624,101424346,147.487,1,0,0,7030,2220
MZ4WPnzbRYHDCxpQ,1730.0914656885,0,3.4800033569335938,3,0,0,100624,106934600,147.487,0,0,0,7080,1998
MZ4WPnzbRYHDCxpQ,1935.011221328,1,3.4800033569335938,3,0,0,100624,107408976,147.487,1,0,2,7087,1998
MZ4WPnzbRYHDCxpQ,2050.5553771111,1,2.0400009155273438,3,0,0,100625,101424346,133.873,1,0,0,7243,3182
MZ4WPnzbRYHDCxpQ,2042.1220111598,1,3.0400009155273438,3,0,0,100625,106934600,133.873,1,0,0,7016,2146
MZ4WPnzbRYHDCxpQ,1737.1613394785,0,3.0400009155273438,3,0,0,100625,107408976,133.873,0,0,0,7117,2442
MZ4WPnzbRYHDCxpQ,2225.5370829871,1,3.1200027465820455,3,0,0,100627,101424346,172.087,1,0,0,9965,4366
MZ4WPnzbRYHDCxpQ,1802.9252645464,0,3.1200027465820455,3,0,0,100627,106934600,172.087,0,0,0,9848,4588
MZ4WPnzbRYHDCxpQ,1918.4307937264,0,1.1200027465820455,3,0,0,100627,107408976,172.087,0,0,0,10047,2886
MZ4WPnzbRYHDCxpQ,904.30448409492,0,3.5199966430664063,3,0,0,100628,101424346,388.618,0,0,0,11653,2072
MZ4WPnzbRYHDCxpQ,1017.8195554503,0,3.5199966430664063,3,0,0,100628,106934600,388.618,0,0,0,10892,1850
MZ4WPnzbRYHDCxpQ,1007.6476128229,0,1.5199966430664063,3,0,0,100628,107408976,388.618,0,0,1,10592,1554
MZ4WPnzbRYHDCxpQ,1671.5152771539,1,1.8799972534179545,3,0,0,100730,101424346,260.487,1,0,0,14778,3330
MZ4WPnzbRYHDCxpQ,1870.3466967641,1,2.8799972534179545,3,0,0,100730,106934600,260.487,1,0,0,15030,4292
MZ4WPnzbRYHDCxpQ,1640.1816597373,1,0.8799972534179545,3,0,0,100730,107408976,260.487,1,0,1,14641,2886
